--------- beginning of system
01-01 00:26:27.972  1392  1392 W StatusBar: animate_trace: animateCollapsePanels entry: flags=0: force=false
01-01 00:26:27.973  1151  1288 I ActivityManager: START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.daimler.rse.ntg6/.StartUpActivity (has extras)} from uid 1000
01-01 00:26:27.976  1519  1519 V Activity: onDestroy md59d95dbab71941e137ef724fbceda5f0e.MainOverlayActivity@58e9600
01-01 00:26:27.982  3739  3739 V Activity: onPause com.panasonic.hmi2settings.activity.WifiActivity@ad9eb4d
01-01 00:26:27.989  1151  1262 D WindowManager: addToDisplay >>> FLAG_FULLSCREEN set in WindowManager.LayoutParams
01-01 00:26:27.989  1151  1262 D WindowManager: startStatusReceiverServiceOnFlagSet: creating intent for action ACTION_ACTIVITY_FULLSCREEN
01-01 00:26:27.989  1151  1262 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.startService:1476 com.android.server.wm.Session.startStatusReceiverServiceOnFlagSet:762 com.android.server.wm.Session.addToDisplay:214 android.view.ViewRootImpl.setView:737 android.view.WindowManagerGlobal.addView:356 
01-01 00:26:28.012  1151  1262 D WindowManager: startStatusReceiverServiceOnFlagSet: startService done
01-01 00:26:28.017  1151  1262 D WindowManager: relayout packageName=com.daimler.rse.ntg6::session=Session{2188d47 1151:1000}::window=android.view.ViewRootImpl$W@e51a4dc::attrs.flags=81830518
01-01 00:26:28.017  1151  1262 D WindowManager: relayout >>> FLAG_FULLSCREEN set in WindowManager.LayoutParams
01-01 00:26:28.017  1151  1262 D WindowManager: startStatusReceiverServiceOnFlagSet: creating intent for action ACTION_ACTIVITY_FULLSCREEN
01-01 00:26:28.017  1151  1262 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.startService:1476 com.android.server.wm.Session.startStatusReceiverServiceOnFlagSet:762 com.android.server.wm.Session.relayout:273 android.view.ViewRootImpl.relayoutWindow:6181 android.view.ViewRootImpl.performTraversals:1921 
01-01 00:26:28.018  1151  1262 D WindowManager: startStatusReceiverServiceOnFlagSet: startService done
01-01 00:26:28.029  1519  1519 V Activity: onDestroy md59d95dbab71941e137ef724fbceda5f0e.SettingsBaseActivity@7682a02
01-01 00:26:28.049  1519  1519 V Activity: onStart com.daimler.rse.ntg6.StartUpActivity@6d639f8
01-01 00:26:28.051  1151  2264 I ActivityManager: START u0 {cmp=com.daimler.rse.ntg6/md59d95dbab71941e137ef724fbceda5f0e.MainOverlayActivity} from uid 10027
01-01 00:26:28.064  1519  1519 V Activity: onResume com.daimler.rse.ntg6.StartUpActivity@6d639f8
01-01 00:26:28.071  1151  2264 D WindowManager: relayout packageName=com.daimler.rse.ntg6::session=Session{6485514 1519:u0a10027}::window=android.view.IWindow$Stub$Proxy@a2bb374::attrs.flags=81810500
01-01 00:26:28.071  1151  2264 D WindowManager: relayout >>> FLAG_FULLSCREEN set in WindowManager.LayoutParams
01-01 00:26:28.071  1151  2264 D WindowManager: startStatusReceiverServiceOnFlagSet: creating intent for action ACTION_ACTIVITY_FULLSCREEN
01-01 00:26:28.071  1151  2264 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.startService:1476 com.android.server.wm.Session.startStatusReceiverServiceOnFlagSet:762 com.android.server.wm.Session.relayout:273 android.view.IWindowSession$Stub.onTransact:286 com.android.server.wm.Session.onTransact:166 
01-01 00:26:28.071  1151  2264 D WindowManager: startStatusReceiverServiceOnFlagSet: startService done
01-01 00:26:28.088  1519  1519 V Activity: onPause com.daimler.rse.ntg6.StartUpActivity@6d639f8
01-01 00:26:28.124  1519  1519 V Activity: onCreate md59d95dbab71941e137ef724fbceda5f0e.MainOverlayActivity@1eaa8c0: null
01-01 00:26:28.207  1519  1519 V Activity: onStart md59d95dbab71941e137ef724fbceda5f0e.MainOverlayActivity@1eaa8c0
01-01 00:26:28.208  1519  1519 V Activity: onResume md59d95dbab71941e137ef724fbceda5f0e.MainOverlayActivity@1eaa8c0
01-01 00:26:28.243  1151  1422 D WindowManager: addToDisplay >>> FLAG_FULLSCREEN set in WindowManager.LayoutParams
01-01 00:26:28.243  1151  1422 D WindowManager: startStatusReceiverServiceOnFlagSet: creating intent for action ACTION_ACTIVITY_FULLSCREEN
01-01 00:26:28.244  1151  1422 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.startService:1476 com.android.server.wm.Session.startStatusReceiverServiceOnFlagSet:762 com.android.server.wm.Session.addToDisplay:214 android.view.IWindowSession$Stub.onTransact:124 com.android.server.wm.Session.onTransact:166 
01-01 00:26:28.245  1151  1422 D WindowManager: startStatusReceiverServiceOnFlagSet: startService done
01-01 00:26:28.330  1151  1422 D WindowManager: relayout packageName=com.daimler.rse.ntg6::session=Session{6485514 1519:u0a10027}::window=android.view.IWindow$Stub$Proxy@33f42d1::attrs.flags=81810500
01-01 00:26:28.330  1151  1422 D WindowManager: relayout >>> FLAG_FULLSCREEN set in WindowManager.LayoutParams
01-01 00:26:28.331  1151  1422 D WindowManager: startStatusReceiverServiceOnFlagSet: creating intent for action ACTION_ACTIVITY_FULLSCREEN
01-01 00:26:28.331  1151  1422 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.startService:1476 com.android.server.wm.Session.startStatusReceiverServiceOnFlagSet:762 com.android.server.wm.Session.relayout:273 android.view.IWindowSession$Stub.onTransact:286 com.android.server.wm.Session.onTransact:166 
01-01 00:26:28.333  1151  1422 D WindowManager: startStatusReceiverServiceOnFlagSet: startService done
01-01 00:26:28.398  1151  1168 D WindowManager: relayout packageName=com.panasonic.hmi2settings::session=Session{c47ecfc 3739:1000}::window=android.view.IWindow$Stub$Proxy@1423837::attrs.flags=null
01-01 00:26:28.398  1151  1168 D WindowManager: relayout >>> FLAG_FULLSCREEN not set in WindowManager.LayoutParams
01-01 00:26:28.398  1151  1168 D WindowManager: startStatusReceiverServiceOnFlagSet: creating intent for action ACTION_ACTIVITY_FULLSCREEN
01-01 00:26:28.398  1151  1168 W ContextImpl: Calling a method in the system process without a qualified user: android.app.ContextImpl.startService:1476 com.android.server.wm.Session.startStatusReceiverServiceOnFlagSet:762 com.android.server.wm.Session.relayout:276 android.view.IWindowSession$Stub.onTransact:286 com.android.server.wm.Session.onTransact:166 
01-01 00:26:28.406  1151  1168 D WindowManager: startStatusReceiverServiceOnFlagSet: startService done
